name,image_url,product_url,cost_price,price,category_name,reviews,stars,is_best_seller,quantity
"Govee Life Smart Space Heater, Electric Space Heater with Thermostat, Wi-Fi & Bluetooth App Control, Works with Alexa & Google Assistant, 1500W Ceramic Heater for Bedroom, Indoors, Office, Living Room",https://m.media-amazon.com/images/I/816nSK7EmyL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BWH7186G,79.99,95.988,Building Supplies,123,4.6,TRUE,3000
"LEVOIT Air Purifiers for Bedroom Home, HEPA Freshener Filter Small Room Cleaner with Fragrance Sponge for Smoke, Allergies, Pet Dander, Odor, Dust Remover, Office, Desktop, Table Top, Core Mini, White",https://m.media-amazon.com/images/I/71tpOZEW0eL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09GTRVJQM,119.9,143.88,Building Supplies,16583,4.5,FALSE,3000
"Telescopic Ladder, 10.5FT RIKADE Aluminum Telescoping Ladder with Non-Slip Feet and Stable Hook, Portable Extension Ladder for Household and Outdoor Working, 330lb Capacity",https://m.media-amazon.com/images/I/61FSr1JEDCL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09JFLQGB3,165.99,175.99,Ladders,877,4.4,FALSE,0
Telescoping Ladder 15 FT for Home Aluminum Extension Folding Ladder RV Attic Ladder 330 Pound Capacity,https://m.media-amazon.com/images/I/61quX-fUW2L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0CCV4DJZQ,159,190.8,Ladders,38,4.3,FALSE,97
"Telescopic Extension Ladder, 14.8ft Portable Telescoping Ladder, Non-Slip Ribbing Pedal(14.8ft/4.5M)",https://m.media-amazon.com/images/I/71uj2HUB8pL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07TK9GHZZ,159.88,191.856,Ladders,677,4.6,FALSE,78
"soges 10.5ft Aluminum Telescopic Extension Ladder,12 Steps Extendable Telescoping Ladder with Spring Loaded Locking Mechanism Non-Slip Ribbing 330 Pound Capacity EN131 Certified,JF-007-N-CA",https://m.media-amazon.com/images/I/61e4rE82JJL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07QWK2273,107.99,129.588,Ladders,189,4.6,FALSE,36
"SEEMINES Step Ladder, Metal Step Stool, Folding Step Stool, Small Step Ladder, Folding Step Ladder, Step Stools for Adults, Foldable Step Stool,Kitchen Step Ladder,Small Ladder (3 Step Ladder White)",https://m.media-amazon.com/images/I/51tIgmFvg8L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0CBHCVZNH,79.99,95.988,Ladders,2,5,FALSE,0
"Probrico (6 Pack Round Passage Door Knob(Non-Locking Knobs), Keyless Doorknobs Interior/Exterior Door Lockset,Passage Knobs for Hallway/Closet,Black Finish Modern Design Door Hardware",https://m.media-amazon.com/images/I/71Jwi6dol3S._AC_UL320_.jpg,https://www.amazon.ca/dp/B075N49J99,84.69,101.628,Hardware,1431,4.4,FALSE,0
"goldenwarm Gold Drawer Handles Kitchen Cabinet Pulls,15 Pack - Gold Cabinet Pulls 5 inch Dresser Drawer Pulls Gold Cupboard Handles Brass Drawer Handles Cabinet Door Hardware",https://m.media-amazon.com/images/I/61uNn5P83aL._AC_UL320_.jpg,https://www.amazon.ca/dp/B01MAY9ERO,32.99,39.588,Hardware,6594,4.3,FALSE,0
"Probrico Wave Style Entry Door Handle Set with Double Cylinder Deadbolt in Satin Nickel Finish,Keyed Alike Lockset Handleset Combo Pack, Modern Hardware",https://m.media-amazon.com/images/I/71GN77m9cXL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07KYMC1C7,50.59,60.708,Hardware,412,4,FALSE,25
"Gorilla Super Glue Liquid, Fast-Setting, Versatile Cyanoacrylate Glue, Anti-Clog Cap, Flow Control Formula, Clear, 0.53oz/15g, (Pack of 1) 112381",https://m.media-amazon.com/images/I/81dhx5Dde8L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BZB8YMTC,9.89,11.868,Hardware,469,4.5,TRUE,500
"Command Medium Picture Hanging Strips, Damage Free Hanging Picture Hangers, No Tools Wall Hanging Strips for Back to School Dorm Organization, 12 White Adhesive Strip Pairs(24 Command Strips)",https://m.media-amazon.com/images/I/61qTmOmBncL._AC_UL320_.jpg,https://www.amazon.ca/dp/B00LW1APOC,10.38,12.49,Hardware,20025,4.6,TRUE,65
"2 Pack Entrance Door Knob Keyed Entry Door Knob with Deadbolt, Keyed Alike, Single Cylinder Deadbolt with Matching Round Style Knob, Matte Black",https://m.media-amazon.com/images/I/6151wylNtsL._AC_UL320_.jpg,https://www.amazon.ca/dp/B083DN62D6,69.99,83.988,Door Hardware  Locks,2800,4.1,FALSE,20
"KNOBWELL 6 Pack Heavy Duty Door Leversets Interior Door Handles, Privacy Bed and Bath Leverset, Left/Right Handing, Matte Black Finish 1.78 lb One Lever",https://m.media-amazon.com/images/I/615UO5DfyLL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07FYCFC6D,148.49,178.188,Door Hardware  Locks,175,4.5,FALSE,0
"KNOBWELL 6 Pack Black Door Knob Privacy Keyless Door Knob, Bedroom Door Knobs with Lock Bathroom Door Knob, Round Door Knobs Interior Use",https://m.media-amazon.com/images/I/51+tKs6R-4L._AC_UL320_.jpg,https://www.amazon.ca/dp/B098FLV85P,82.49,98.988,Door Hardware  Locks,16,4.9,FALSE,3
"KNOBWELL 3 Pack Black Door Handle Modern Door Lever Privacy Door Lock Set Door Hardware, Left or Right Handing Interior Keyless Door Handles 2.07 lb One Lever",https://m.media-amazon.com/images/I/61+FqVOYh8L._AC_UL320_.jpg,https://www.amazon.ca/dp/B098FHGR28,98.99,118.788,Door Hardware  Locks,18,4.6,FALSE,16
"Probrico (3 Pack Round Passage Door Knob(Non-Locking Knobs), Keyless Doorknobs Interior/Exterior Door Lockset,Passage Knobs for Hallway/Closet,Black Finish Modern Design Door Hardware",https://m.media-amazon.com/images/I/61Ru3UfsP0S._AC_UL320_.jpg,https://www.amazon.ca/dp/B075NFKB55,51.69,62.028,Door Hardware  Locks,1431,4.4,FALSE,9
"Home Security Door Lock Reinforcement - Door Locks for Kids Safety Childproof Withstand 800lbs of Force Door Latch Guard with 3"" Stop 4 Screws Prevent Unauthorized Entry for Inward Swinging Front Door",https://m.media-amazon.com/images/I/517PMgZyf6L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BVYLLWMS,28.96,34.752,Door Hardware  Locks,5,4.7,FALSE,33
"Nameplate Holder Wall or Door 5Pack (Black, 2"" × 8"")",https://m.media-amazon.com/images/I/51Tvn1VFvXL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07HKKXB38,22.99,27.588,Door Hardware  Locks,10,4.7,FALSE,3
"Zestech DLH-100-B Door Handles, Door Handle for Closet, Hall, Bedroom. 1 Pair Including 2 Handles (Front and Back), Matte Black, Passage",https://m.media-amazon.com/images/I/41a0Bnoq-HL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09JRPM72S,26,31.2,Door Hardware  Locks,4,5,FALSE,0
"Xirfuni Door Peephole Camera,HD Battery Operated Peephole Viewer with 2.4in LCD Screen,145 degree Wide-Angle Smart Door Viewer Peephole for Home,Apartment",https://m.media-amazon.com/images/I/41iPUfKsv4L._AC_UL320_.jpg,https://www.amazon.ca/dp/B09MSS95QW,51.1,61.32,Door Hardware  Locks,8,2.5,FALSE,3
Barn Door Handle Black 7.6 inch Carbon Steel Barn Right Angle Handle Pull for Sliding Barn Doors Gates Garages Sheds,https://m.media-amazon.com/images/I/51G8fbSg3LL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09B6Z426N,15.18,18.216,Door Hardware  Locks,6,3.8,FALSE,0
"Furnigear Chair Leg Floor Protectors - Wool Felt Furniture Pads Silicone Chair Leg Cups Round Hardware Floor Protectors (11/16” - 3/4”,20 Pack",https://m.media-amazon.com/images/I/71gdjNIyK-L._AC_UL320_.jpg,https://www.amazon.ca/dp/B07Y9XTCC4,20.98,25.176,Furniture Hardware,722,4,FALSE,53
"Hairpin Leg Protector Feet, Silicone Clip for DIY Furniture Items, 4Pcs Black",https://m.media-amazon.com/images/I/71f5Xv7Li5L._AC_UL320_.jpg,https://www.amazon.ca/dp/B08CXSRS9D,10.99,13.188,Furniture Hardware,44,4.4,FALSE,90
"Ironalita 40 Inch Hairpin Legs for Furniture set of 4, Heavy Duty 3 Rod Metal Table Legs with 3/8"" Black Solid Iron, DIY Hair Pin Legs for Counter Bar Stool, Console Table, Entryway Table, Plant Stand",https://m.media-amazon.com/images/I/61oxgV9JpvL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09WKCXS9L,89.99,107.988,Furniture Hardware,260,4.5,FALSE,0
4PCS Furniture Legs 10inch Wooden Furniture Feet Replacement for Sofa Couch Ottaman Legs… (10inch/25cm),https://m.media-amazon.com/images/I/61nfWYAAZ8L._AC_UL320_.jpg,https://www.amazon.ca/dp/B07SSCNRLY,48.99,58.788,Furniture Hardware,103,4.4,FALSE,41
Sopicoz Wood Furniture Legs Set of 4 Sofa Legs 5 inch Clear Coated Tapered Legs for Couch Bed,https://m.media-amazon.com/images/I/71Y9MohuNzS._AC_UL320_.jpg,https://www.amazon.ca/dp/B07H8YBYYK,26.99,32.388,Furniture Hardware,2867,4.5,FALSE,50
"TOPENS A3 Automatic Light Duty Swing Gate Opener with Free""Push to Open"" Bracket for Single Swing Gate Up to 300lbs or 12 Feet Gate Operator",https://m.media-amazon.com/images/I/61UIzFmi64L._AC_UL320_.jpg,https://www.amazon.ca/dp/B075FXLL2W,209,250.8,Gate Hardware,255,4,FALSE,76
TOPENS A8 Automatic Heavy Duty Swing Gate Opener with 2PCS Remote for Single Swing Gate Up to 850lbs or 18 Feet Gate Operator,https://m.media-amazon.com/images/I/61-3I1O8C1L._AC_UL320_.jpg,https://www.amazon.ca/dp/B075K8CBGP,349,418.8,Gate Hardware,256,4.2,FALSE,0
Gate Latch Magnetic Pool Safety Latch Top Vertical Pull Gate Latch Outdoor Latch for Garden Fenced Swimming Pool Etc 21Inch Black,https://m.media-amazon.com/images/I/61x1usRJQ1L._AC_UL320_.jpg,https://www.amazon.ca/dp/B09WHZGRDW,54.99,57.99,Gate Hardware,47,3.9,FALSE,3
"Wdwlbsm 2 Pack Wall Mount Gate Hinge Wood Fence Link Gate Hinge, Heavy Duty Chain Link Fence Gate Post Hinges, 5/8"" Hinge Pin, for 1-1/5"" to 2"" OD Post/Pipe, Stainless Steel",https://m.media-amazon.com/images/I/51dCVWkFiGL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09NBFTYZQ,29.99,35.988,Gate Hardware,19,3.9,FALSE,74
"Cardinal Gates Patio Door Guardian, White",https://m.media-amazon.com/images/I/71+QzyHiiOL._AC_UL320_.jpg,https://www.amazon.ca/dp/B000FXW24O,24.99,29.988,Gate Hardware,715,4.5,FALSE,3
Remote Control Password Alarm Lock IP55 Waterproof Motorcycle Steel Cable Chain Lock for Motorcycles/Bicycles/Scooter Remote Alarms Electric Lock,https://m.media-amazon.com/images/I/61Wu1njdFGL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07X1YPYMQ,38.71,46.452,Mailboxes  Accessories,5,2.9,FALSE,40
"NACH DY-2913RD Cara Vintage Antique Lockable Wall Mounted Heavy Duty Cast Iron Mailbox, 7.6 x 3 x 12.8 in, Red",https://m.media-amazon.com/images/I/91t2fiQapxL._AC_UL320_.jpg,https://www.amazon.ca/dp/B071XVR9NM,59.83,71.796,Mailboxes  Accessories,158,4,FALSE,27
Zerodeko Box Mailbox with Lock Box Office Mailbox Wall Mount Mailboxes Drop Box with Lock Locking Box Metal Secure Box Ballot Box Mail Accessory Wall-Mounted Suggestion Box Home Supply Pink,https://m.media-amazon.com/images/I/41xb2TH7t7L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0C6NC57VJ,35.39,42.468,Mailboxes  Accessories,0,0,FALSE,88
Uonlytech 1pc Box Retro Tin Mailbox Retro Mailbox Metal Post Box Iron Post Box Home Accessories Decor Vintage Home Decor Letter Case Ornament Photo Newspaper Box Letter Box Ornament Yellow,https://m.media-amazon.com/images/I/618XBe-myXL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0C4V88JJH,29.69,35.628,Mailboxes  Accessories,1,4,FALSE,56
2pcs Mailbox Letterbox Model Red Accessories Mini Mailbox Mini Accessories Toy Mailbox Tiny House Decor Micro Landscape Mailbox Ob11 Doll House Wooden Red Doll House Accessories,https://m.media-amazon.com/images/I/51q58cBxUZL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0C5WCMRVR,15.16,18.192,Mailboxes  Accessories,0,0,FALSE,11
"Combination Padlock, Diyife 4 Digit Locker Lock Weatherproof Lock Outdoor Combination Lock for School Gym Locker,Toolbox, Fence, Hasp, Cabinet (Red)",https://m.media-amazon.com/images/I/61LlsOZF5SL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09BFGK34Z,12.59,13.99,Locks  Hasps,2160,4.3,TRUE,22
"Lockout Hasp, 6 Holes Red Lock Hasp 10pcs for Industrial for Flammable and Explosive Places",https://m.media-amazon.com/images/I/71g0G+jijgL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09TYXZXMR,37.17,39.14,Locks  Hasps,1,5,FALSE,3
Kay Cargo Trailer Door Latch 48 Inch Aluminum Cambar SS Hasp & Hardware,https://m.media-amazon.com/images/I/51uaFga1ohL._AC_UL320_.jpg,https://www.amazon.ca/dp/B093CS4WLY,89,106.8,Locks  Hasps,0,0,FALSE,1
"Sayayo Door Hasp Latch Lock 4 Inch Padlock Hasp Clasp Door Lock Latch Pocket Door Lock for Barn Door, Cabinet, Drawer, Stainless Steel Matte Black, CMS9B",https://m.media-amazon.com/images/I/51pCdHe1UFL._AC_UL320_.jpg,https://www.amazon.ca/dp/B079JKH4N6,14.99,17.988,Locks  Hasps,171,4.4,FALSE,21
"AeKeatDa 6 Packs 3 Inch Hasp Locks with Different Keys, Zinc Alloy Hasp Latches,Cabinet Safety Hasp Latches",https://m.media-amazon.com/images/I/71UcX1RyJPL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0C6J5FY9S,33.99,40.788,Locks  Hasps,0,0,FALSE,3
"MantelMount MM540 Above Fireplace Pull Down TV Mount - with Patented Heat-Sensor Handles, soundbar Attachment, paintable Covers, auto-straightening, Adjustable Stops, Wire tabs, Swivel & tilt",https://m.media-amazon.com/images/I/814gOwc-2iL._AC_UL320_.jpg,https://www.amazon.ca/dp/B01N5JMX8G,398,477.6,Televisions  Video,1135,4.5,FALSE,5
"HDMI High Speed Cable- FIRBELY UHD HDMI Cord,4K 60Hz 18Gbps, Nylon Braided, Gold Plated Connectors，Support Fire TV, Ethernet, Audio Return, Video 4K UHD 2160p, HD 1080p, 3D, Xbox Playstation (6 Feet)",https://m.media-amazon.com/images/I/71w4H8ek-+L._AC_UL320_.jpg,https://www.amazon.ca/dp/B075852WSZ,12.99,15.588,Televisions  Video,218,4.5,FALSE,16
"DisplayPort to DVI Adapter, CableCreation DisplayPort Male to DVI Female Converter Support 1080P@60Hz Full HD, DP to DVI Adapter Compatible with HDTV, Laptop, PC, Monitor, Projector",https://m.media-amazon.com/images/I/51ttQvsQ0uL._AC_UL320_.jpg,https://www.amazon.ca/dp/B013G4F8TE,13.99,16.788,Televisions  Video,209,4.6,FALSE,0
"Amazon Fire TV 50"" 4-Series 4K UHD smart TV, stream live TV without cable",https://m.media-amazon.com/images/I/51QBHKpw5dL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08T6G1DCB,449.99,599.99,Televisions  Video,6286,4.4,FALSE,0
"Amazon Fire TV 55"" 4-Series 4K UHD smart TV, stream live TV without cable",https://m.media-amazon.com/images/I/51QBHKpw5dL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08T6H1RQD,499.99,659.99,Televisions  Video,6286,4.4,FALSE,3
"RadioMaster Pocket Portable Remote Controller Hall Gimbal EdgeTX Built in LED Light Mode 2 (Charcoal, ELRS)",https://m.media-amazon.com/images/I/51AYMnHgtUL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0CJ1YKGQX,107.9,129.48,Televisions  Video,0,0,FALSE,0
Magnetic USB DC Charger Cable Replacement Charging Cord-(10MM/0.39Inch),https://m.media-amazon.com/images/I/71H34KmRjPL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08PPJC87F,9.97,11.964,Televisions  Video,1858,3.9,FALSE,72
"Sisyphy Nylon Braided USB-C Charging Cable Compatible for Microsoft Surface Pro 7/6/5/4/3 Laptop 1/2, 45W 15V PD Charging Works with PD Power Supply and a 3A USBC to USBC Cable - 0.2 Meters",https://m.media-amazon.com/images/I/51ZV3yUwOJL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07S8KPT3P,15.99,19.188,Televisions  Video,2731,3.8,FALSE,10
"2023 New 9 in 1 Cable Case,USB Adapter Cable Conversion Storage Box,Multi Charging Cable Adapter Kit,60W Fast Charge USB Type-C Micro Cable Lightning (with Charger Cable) (Color : Jh404, Size : 1pc",https://m.media-amazon.com/images/I/61Iqv0BGHzL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BRSS3G4V,15,20.8,Televisions  Video,2,3,FALSE,44
"Rankie DisplayPort (DP) to DVI Cable, Gold Plated, 10 Feet, Black",https://m.media-amazon.com/images/I/61c7a8oz9PL._AC_UL320_.jpg,https://www.amazon.ca/dp/B01KAVJ4PA,16.99,20.388,Televisions  Video,12601,4.6,FALSE,3
Campers Digital Satellite Signal Meter Finder 13-18V DC Satellite Finders Extremely Sensitive Meter That Indicates Very Small Changes in Signal Strength.,https://m.media-amazon.com/images/I/61kw-P1Xb5L._AC_UL320_.jpg,https://www.amazon.ca/dp/B07T957KJ5,16.58,17.89,Satellite Television Equipment,54,3.8,FALSE,5
Toolso Digital Satellite Finder Satellite Signal Finder Satellite Signal Meter TV Antenna Satellite Signal Finder Meter with Compass,https://m.media-amazon.com/images/I/61+NXhEbAsL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07L18667X,19.99,23.988,Satellite Television Equipment,14,3.1,FALSE,37
"2PCS RG316 SMA Splitter Coax Cable, 6Inch (15cm) SMA Male to Dual Female 2 Way Coaxial Splitter Cable for Cell Phone Signal Repeater, 4G LTE Router, FPV Controller",https://m.media-amazon.com/images/I/71SQLY8nUQL._AC_UL320_.jpg,https://www.amazon.ca/dp/B091KY8CN7,11.99,14.388,Satellite Television Equipment,143,4.3,FALSE,71
Videopath / Bell Express-Vu / Dish Netowork SW44 Multi-Dish Switch with Power Inserter and Adapter,https://m.media-amazon.com/images/I/71Anw9lDdFL._AC_UL320_.jpg,https://www.amazon.ca/dp/B002KPQ05W,74.99,89.988,Satellite Television Equipment,179,4.5,FALSE,34
BNC Male Plug to RCA Female Jack Adapter Gold Plated RF Coaxial Connector Coupler for Radio Electronic Equipments Pack of 5,https://m.media-amazon.com/images/I/716fqni347L._AC_UL320_.jpg,https://www.amazon.ca/dp/B08ZMVFSD7,16.71,20.052,Satellite Television Equipment,0,0,FALSE,5
MARSHALLTOWN The Premier Line 143D 16-Inch by 3-1/8-Inch Round End Magnesium Hand Float with DuraSoft Handle,https://m.media-amazon.com/images/I/5137my8F+cL._AC_UL320_.jpg,https://www.amazon.ca/dp/B000EOJPNA,44.99,53.988,Hand Tools,217,4.6,FALSE,97
HFS (R) Pipe Threading Tool with Ratchet Handle (3 Dies),https://m.media-amazon.com/images/I/71WqNs7f+mL._AC_UL320_.jpg,https://www.amazon.ca/dp/B00JPOV4VQ,72.99,87.588,Hand Tools,826,4,FALSE,0
"Razor Blade Scraper with 15 Spare Replacements - Glass Stove Top, Oven, Cooktop Scraper for Easy & Safe Cleaning, Decal & Sticker Removal, Non-Scratch, Comfortable Grip, Perfect for Home & Auto Use",https://m.media-amazon.com/images/I/61e+-y6zyxL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09JC6Q14S,14.99,17.988,Hand Tools,2651,4.6,TRUE,100
"LEXIVON Impact Grade Socket Adapter Set, 3"" Extension Bit with Holder | 3-Piece 1/4"", 3/8"", and 1/2"" Drive, Adapt Your Power Drill to High Torque Impact Wrench (LX-101)",https://m.media-amazon.com/images/I/61Ss8ZVH3uL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07MH3MGGF,9.97,16.99,Hand Tools,26017,4.6,TRUE,100
"Caulking Tool 5 in 1 Silicone Caulking Grout Removal Tool Sealant Finishing Tool with Grout Scraper, 6 Exchange Silicone Pads, Adhesive Residue Scraper Seam Repair Tool Kit for Kitchen Bathroom",https://m.media-amazon.com/images/I/71xTfbewfML._AC_UL320_.jpg,https://www.amazon.ca/dp/B09VGVRGZD,19.53,23.436,Hand Tools,595,4.1,TRUE,100
"H2ofloss Cordless Water Dental Flosser, Portable Oral Irrigator for Teeth, Braces, Rechargeable & IPX7 Waterproof Teeth Cleaner for Home Travel",https://m.media-amazon.com/images/I/71ZKC7BWnDL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08FQSRJH3,45.99,55.188,Beauty,4599,4.3,FALSE,300
Ionic NanoSteamer - 3-in-1 Facial Steamer with Precise Temp Control - Atomizer - Mist - Humidifier- Unclogs Pores - Blackheads - Spa Quality - NanoSteam,https://m.media-amazon.com/images/I/712XJoEzzVL._AC_UL320_.jpg,https://www.amazon.ca/dp/B01BPKUCRE,49.95,59.95,Beauty,38384,4.4,FALSE,700
"beautyblender blendercleanser solid, 1 ounce cleanser",https://m.media-amazon.com/images/I/51gRpJk2YAL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0085BVFZK,22,26.4,Beauty,2547,4.6,FALSE,50
"Brightup Beard Trimmer for Men, Hair Clippers & Hair Trimmer for Men, IPX7 Waterproof Mustache Face Nose Ear Body Shavers Electric Razor Men, Mens Gifts, USB Rechargeable & LCD Display, FK-8688T",https://m.media-amazon.com/images/I/71VMAGbRLfL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08D996STN,45.99,54.99,Beauty,5607,4.3,TRUE,100
"Crest 3D White Whitestrips Professional Effects Teeth Whitening Kit, 22 Treatments, 13 Levels Whiter",https://m.media-amazon.com/images/I/81Ka9yZgfgL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07QHPWHQR,87.97,105.564,Beauty,1593,4.5,TRUE,100
Sophie la girafe - Teething Ring - Sooth Painful Gums for Babies - Natural Rubber Sophie the Giraffe - For Babies from Birth,https://m.media-amazon.com/images/I/81luxkuR6XL._AC_UL320_.jpg,https://www.amazon.ca/dp/B00GBVNY00,22.97,27.564,Beauty,4,5,FALSE,50
"12PCS Halloween Temporary Face Tattoos, Halloween Clown Horror Mouth Tattoo Tattoo Stickers Temporary Tattoos Removable Realistic Tattoo Kit for Masquerade Cosplay Halloween Cosplay Party Decorations",https://m.media-amazon.com/images/I/81UV1FP10eL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BDK477HN,12.99,15.588,Beauty,16,3.8,FALSE,50
"Compatible Oral b Sensitive Gum Care Replacement Brush Heads - for Oral b Electric Toothbrush,6 Pack. Ideal for Sensitive Gums and Teeth. Soft Bristle for a Superior and Gentle Clean",https://m.media-amazon.com/images/I/51zYDsdlJ4L._AC_UL320_.jpg,https://www.amazon.ca/dp/B07M8W7M3P,21.39,27,Beauty,4334,4.3,FALSE,27
"U-Shinein U-Shinein 3 Colors Metallic Painting Gel, Silver Golden Rose Pink Painted Gel Nail Gel Polish, 3D Metal Painting Gel Nail Polish Soak Off UV/LED DIY Nail Art Manicure",https://m.media-amazon.com/images/I/71E0Y-eRDuL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0C7GQKRCW,18.99,22.788,Beauty,2,4.5,FALSE,17
4 pcs Ventilating Needles +1 Brass Holder for lace wig needle Hair Replacement Wigs,https://m.media-amazon.com/images/I/513c7uLjZDL._AC_UL320_.jpg,https://www.amazon.ca/dp/B073S2FW97,11.49,13.788,Beauty,2295,4.4,FALSE,41
VEVOR Shampoo Bowl Sink ABS Plastic Salon and Spa Hair Sink 19.1x18.5x9.8 inches Beauty Salon Equipment for Hair Stylists (Black),https://m.media-amazon.com/images/I/71z0SmbMTcL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09T9X7DSS,186.61,223.932,Salon  Spa Equipment,17,3.7,FALSE,4
